codigo_cliente;loja_cliente;nome_do_cliente;cnpj_do_cliente;cnpj_de_faturamento;cnpj_de_remessa;equipamento;nota_de_remessa;data_de_remessa;serie_da_nf_remessa;produto;descricao_do_produto;quantidade;pedido_de_remessa;projeto;obra;prazo_do_contrato;data_de_ativacao_legado;data_de_ativacao;ultimo_faturamento;data_do_termo;aniversario;desc_ajuste;indice_aplicado;dias_de_locacao;valor_de_origem;valor_unitario;valor_bruto;tipo_do_mes;contrato_legado;acrescimo;franquia;id_equipamento;id_equip_substituido;data_da_substituicao;data_proximo_faturamento;data_fim_locacao;tipo_de_servico;email;calculo_reajuste;nome_da_obra;numero_da_as;pedido_faturamento;nf_de_faturamento;serie_de_faturamento;data_de_faturamento;qtde_faturamento;vlr_unitario_faturamento;vlr_total_faturamento;periodo_de_faturamento;status_de_cobranca
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109;07/01/2024;NULL;CO0322;MEMORIA DE 8 GB DDR4 PARA DESK;1;NULL;202300843;51;34;01/12/2022;07/01/2024;06/03/2024;NULL;01/12/2023;IGPM;0;30;0;33,6;33,6;0=Mes fechado;090759/56;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13103;708619;LOC;24/01/2024;1;33,6;33,6;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  73883;07/01/2024;NULL;CO0340;ARK X MEMORIA 16GB DDR4 NOTEBOOK;1;NULL;202300843;52;27;19/01/2023;07/01/2024;06/03/2024;NULL;19/01/2024;IGPM;0;30;0;38,4;38,4;0=Mes fechado;090759/57;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13104;708619;LOC;24/01/2024;1;38,4;38,4;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109;07/01/2024;NULL;CO0340;ARK X MEMORIA 16GB DDR4 NOTEBOOK;1;NULL;202300843;52;27;19/01/2023;07/01/2024;06/03/2024;NULL;19/01/2024;IGPM;0;30;0;38,4;38,4;0=Mes fechado;090759/57;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13104;708619;LOC;24/01/2024;1;38,4;38,4;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109;07/01/2024;NULL;CO0340;ARK X MEMORIA 16GB DDR4 NOTEBOOK;1;NULL;202300843;52;27;19/01/2023;07/01/2024;06/03/2024;NULL;19/01/2024;IGPM;0;30;0;38,4;38,4;0=Mes fechado;090759/57;0;0;3;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13104;708619;LOC;24/01/2024;1;38,4;38,4;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  70053;07/01/2024;NULL;CO0312;MEMORIA 16GB DDR3 DESKTOP;1;NULL;202300843;53;27;22/09/2023;07/01/2024;06/03/2024;NULL;22/09/2024;IGPM;0;30;0;33,6;33,6;0=Mes fechado;090759/58;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13105;708619;LOC;24/01/2024;1;33,6;33,6;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109  70053;07/01/2024;NULL;CO0312;MEMORIA 16GB DDR3 DESKTOP;1;NULL;202300843;53;27;22/09/2023;07/01/2024;06/03/2024;NULL;22/09/2024;IGPM;0;30;0;33,6;33,6;0=Mes fechado;090759/58;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13105;708619;LOC;24/01/2024;1;33,6;33,6;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109  70054;07/01/2024;NULL;CO0519;MEMORIA 16GB DDR4;1;NULL;202300843;53;30;19/01/2023;07/01/2024;06/03/2024;NULL;19/01/2024;IGPM;0;30;0;33,6;33,6;0=Mes fechado;090759/58;0;0;3;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13105;708619;LOC;24/01/2024;1;33,6;33,6;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  75374;07/01/2024;NULL;CO0323;MEMORIA DELL 16GB RDIMM 3200MHZ P POWEREDGE 14G 15G;1;NULL;202300843;54;28;13/03/2023;07/01/2024;06/03/2024;NULL;13/03/2024;IGPM;0;30;0;115;115;0=Mes fechado;090759/59;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13106;708619;LOC;24/01/2024;1;115;115;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109  75374;07/01/2024;NULL;CO0323;MEMORIA DELL 16GB RDIMM 3200MHZ P POWEREDGE 14G 15G;1;NULL;202300843;54;28;13/03/2023;07/01/2024;06/03/2024;NULL;13/03/2024;IGPM;0;30;0;115;115;0=Mes fechado;090759/59;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13106;708619;LOC;24/01/2024;1;115;115;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000309.0;NULL;20240109  75533;07/01/2024;NULL;CO0323;MEMORIA DELL 16GB RDIMM 3200MHZ P POWEREDGE 14G 15G;1;NULL;202300843;54;28;13/03/2023;07/01/2024;06/04/2024;NULL;13/03/2024;IGPM;0;30;0;115;115;0=Mes fechado;090759/59;0;0;3;NULL;NULL;06/05/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13107;708621;LOC;24/01/2024;1;115;115;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000309.0;NULL;20240109  75533;07/01/2024;NULL;CO0323;MEMORIA DELL 16GB RDIMM 3200MHZ P POWEREDGE 14G 15G;1;NULL;202300843;54;28;13/03/2023;07/01/2024;06/04/2024;NULL;13/03/2024;IGPM;0;30;0;115;115;0=Mes fechado;090759/59;0;0;3;NULL;NULL;06/05/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;7931;708620;LOC;24/01/2024;1;118,83;118,83;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109  75533;07/01/2024;NULL;CO0323;MEMORIA DELL 16GB RDIMM 3200MHZ P POWEREDGE 14G 15G;1;NULL;202300843;54;28;13/03/2023;07/01/2024;06/04/2024;NULL;13/03/2024;IGPM;0;30;0;115;115;0=Mes fechado;090759/59;0;0;4;NULL;NULL;06/05/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;7931;708620;LOC;24/01/2024;1;118,83;118,83;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109  75533;07/01/2024;NULL;CO0323;MEMORIA DELL 16GB RDIMM 3200MHZ P POWEREDGE 14G 15G;1;NULL;202300843;54;28;13/03/2023;07/01/2024;06/04/2024;NULL;13/03/2024;IGPM;0;30;0;115;115;0=Mes fechado;090759/59;0;0;4;NULL;NULL;06/05/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13107;708621;LOC;24/01/2024;1;115;115;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  73883;07/01/2024;NULL;CO0322;MEMORIA DE 8 GB DDR4 PARA DESK;1;NULL;202300843;55;31;20/02/2023;07/01/2024;06/03/2024;NULL;20/02/2024;IGPM;0;30;0;33,6;33,6;0=Mes fechado;090759/60;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13108;708619;LOC;24/01/2024;1;33,6;33,6;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  79099;07/01/2024;NULL;CO0312;MEMORIA 16GB DDR3 DESKTOP;2;NULL;202300843;56;39;20/04/2023;07/01/2024;06/03/2024;NULL;20/04/2024;IGPM;0;30;0;16;32;0=Mes fechado;090759/61;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13109;708619;LOC;24/01/2024;2;16;32;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109  79099;07/01/2024;NULL;CO0340;ARK X MEMORIA 16GB DDR4 NOTEBOOK;1;NULL;202300843;56;39;20/04/2023;07/01/2024;06/03/2024;NULL;20/04/2024;IGPM;0;30;0;18;18;0=Mes fechado;090759/61;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13109;708619;LOC;24/01/2024;1;18;18;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  85771;07/01/2024;NULL;CO0312;MEMORIA 16GB DDR3 DESKTOP;2;NULL;202300843;57;31;06/07/2023;07/01/2024;06/03/2024;NULL;06/07/2024;IGPM;0;30;0;15;30;0=Mes fechado;090759/62;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13110;708619;LOC;24/01/2024;2;15;30;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;NULL;20240109  85771;07/01/2024;NULL;CO0340;ARK X MEMORIA 16GB DDR4 NOTEBOOK;1;NULL;202300843;57;31;06/07/2023;07/01/2024;06/03/2024;NULL;06/07/2024;IGPM;0;30;0;15;15;0=Mes fechado;090759/62;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13110;708619;LOC;24/01/2024;1;15;15;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  88130;07/01/2024;NULL;CO0312;MEMORIA 16GB DDR3 DESKTOP;1;NULL;202300843;58;17;03/08/2023;07/01/2024;06/03/2024;NULL;03/08/2024;IGPM;0;30;0;15;15;0=Mes fechado;090759/63;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13111;708619;LOC;24/01/2024;1;15;15;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  93272;07/01/2024;NULL;CO0312;MEMORIA 16GB DDR3 DESKTOP;1;NULL;202300843;59;15;15/09/2023;07/01/2024;06/03/2024;NULL;15/09/2024;IGPM;0;30;0;15;15;0=Mes fechado;090759/64;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13112;708619;LOC;24/01/2024;1;15;15;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;NULL;20240109  94281;07/01/2024;NULL;CO0312;MEMORIA 16GB DDR3 DESKTOP;1;NULL;202300843;60;15;22/09/2023;07/01/2024;06/03/2024;NULL;22/09/2024;IGPM;0;30;0;24;24;0=Mes fechado;090759/65;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13113;708619;LOC;24/01/2024;1;24;24;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;137601.0;20240109  49380;07/01/2024;NULL;PC1405;NOTEBOOK THINKPAD T14 G1 R5 08GB SSD256 WINDOWS 10 PRO 64;1;NULL;202300843;61;48;29/11/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;206,05;206,05;0=Mes fechado;090759/21;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13114;708619;LOC;24/01/2024;1;206,05;206,05;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;100859.0;20240109  44182;07/01/2024;NULL;PC2015;NOTEBOOK LENOVO THINKPAD E14 GEN1 I5 8GB SSD 256 WINDOWS 10 PRO;1;NULL;202300843;61;48;11/12/2020;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;13114;708619;LOC;24/01/2024;1;213,63;213,63;07/01/2024 A 06/02/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;149356.0;20240109  60457;07/01/2024;NULL;PC1648;NOTEBOOK DELL LATITUDE 3420 CORE I5 1135G7 MEMORIA 08GB DDR4 SSD 256 TELA 14 WIN 10 PRO;1;NULL;202300843;1;48;21/06/2022;07/01/2024;06/03/2024;NULL;01/06/2024;IGPM;0;30;0;212,21;212,21;0=Mes fechado;090759/35;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15609;709331;LOC;05/02/2024;1;212,21;212,21;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;149357.0;20240109  60457;07/01/2024;NULL;PC1648;NOTEBOOK DELL LATITUDE 3420 CORE I5 1135G7 MEMORIA 08GB DDR4 SSD 256 TELA 14 WIN 10 PRO;1;NULL;202300843;1;48;21/06/2022;07/01/2024;06/03/2024;NULL;01/06/2024;IGPM;0;30;0;212,21;212,21;0=Mes fechado;090759/35;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15609;709331;LOC;05/02/2024;1;212,21;212,21;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;149413.0;20240109  60427;07/01/2024;NULL;PC1648;NOTEBOOK DELL LATITUDE 3420 CORE I5 1135G7 MEMORIA 08GB DDR4 SSD 256 TELA 14 WIN 10 PRO;1;NULL;202300843;1;48;20/06/2022;07/01/2024;06/03/2024;NULL;01/06/2024;IGPM;0;30;0;212,21;212,21;0=Mes fechado;090759/35;0;0;3;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15609;709331;LOC;05/02/2024;1;212,21;212,21;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;149415.0;20240109  60457;07/01/2024;NULL;PC1648;NOTEBOOK DELL LATITUDE 3420 CORE I5 1135G7 MEMORIA 08GB DDR4 SSD 256 TELA 14 WIN 10 PRO;1;NULL;202300843;1;48;21/06/2022;07/01/2024;06/03/2024;NULL;01/06/2024;IGPM;0;30;0;212,21;212,21;0=Mes fechado;090759/35;0;0;4;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15609;709331;LOC;05/02/2024;1;212,21;212,21;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;38081947000147.0;101315.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;1;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;101316.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;2;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;101317.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;3;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;101318.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;4;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;101319.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;5;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;101321.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;6;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;102664.0;20240109  36207;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;204,82;204,82;0=Mes fechado;090759/01;0;0;7;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;204,82;204,82;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;105166.0;20240109  34801;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;8;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;105167.0;20240109  34801;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;9;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;105168.0;20240109  34801;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;10;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;106872.0;20240109  64752;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;11/12/2020;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;11;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;99471.0;20240109  32240;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;11/12/2020;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;13;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;99475.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;14;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;99476.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;15;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
44;1;AGROFOODS BRASIL ALIMENTO S/A;3,80819E+13;3,80819E+13;NULL;99478.0;20240109  34566;07/01/2024;NULL;PC1280;ARK X NOTEBOOK LENOVO THINK PAD E14 CORE I510210U 8GB 256 SSD WIN10 PRO;1;NULL;202300843;2;48;10/02/2021;07/01/2024;06/03/2024;NULL;01/11/2024;IGPM;0;30;0;213,63;213,63;0=Mes fechado;090759/01;0;0;16;NULL;NULL;06/04/2024;25/12/2023;Localcao;f.fernando@mac.com;NULL;AGROFOODS BRASIL ALIMENTO S/A;3,00084E+14;15610;709331;LOC;05/02/2024;1;213,63;213,63;07/02/2024 A 06/03/2024;Faturado
